Artist,Song,Sentiment,Followers,Popularity,Genre
cher,it's too late to love me now,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,my song (too far gone),Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,never should've started,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,julie,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,88 degrees,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,young and pretty,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,rudy,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,games,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,i paralyze,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,when the love is gone,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,say what's on your mind,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,do i ever cross your mind,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,i found someone,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,we all sleep alone,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,bang-bang,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,give our love a fightin' chance,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,perfection,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,skin deep,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,working girl,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,hard enough getting over you,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,just like jesse james,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,you wouldn't know love,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,heart of stone,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,still in love with you,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,love on a rooftop,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,does anybody really fall in love anymore?,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,starting over,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,after all,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,save up all your tears,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,love and understanding,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,fires of eden,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,i'll never stop loving you,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,one small step,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,a world without heroes,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,could've been you,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,when lovers become strangers,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,who you gonna believe?,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,the shoop shoop song (it's in his kiss),Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,not enough love in the world,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,angels running,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,paradise is here,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,i'm blowin' away,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,don't come around tonight,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,what about the moonlight,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,shape of things to come,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,believe,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,runaway,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,all or nothing,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,strong enough,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,dov'e l'amore,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,takin' back my heart,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,taxi taxi,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,love is the groove,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,sisters of mercy,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,born with the hunger,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,with or without you,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,our lady of san francisco,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,classified 1a,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,the music's no good without you,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,love so high,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,you take it all,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,when the money's gone,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,woman's world,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,take it like a man,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,dressed to kill,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,red,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,lovers forever,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,sirens,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,lie to me,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,i don't have to sleep to dream,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,pride,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,you haven't seen the last of me,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,dancing queen,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,gimme! gimme! gimme! (a man after midnight),Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,the name of the game,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,sos,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,the winner takes it all,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,one of us,Negative,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher & andy garcia,fernando,Positive,,,
cher,i got you babe,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,ooga boo,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
cher,welcome to burlesque,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
christina aguilera,i turn to you,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,come on over (all i want is you),Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,reflection,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,somebody's somebody,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,love will find a way,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,obvious,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,falsas esperanzas,Neutral,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,pero me acuerdo de ti,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,ven conmigo (solamente tu),Neutral,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,si no te hubiera conocido,Neutral,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,contigo en la distancia,Neutral,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,cuando no es contigo,Neutral,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,mi reflejo,Neutral,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,this christmas,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,these are the special times,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,have yourself a merry little christmas,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,"merry christmas, baby",Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,oh holy night,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,the christmas song,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,the christmas song (holiday remix),Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,just be free,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,make me happy,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,dream a dream,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,move it,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,the way you talk to me,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,walk away,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,fighter,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,infatuation,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,loving me for me,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,impossible,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,underappreciated,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,make over,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,stripped pt. 2,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,the voice within,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,i'm ok,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,singing my song,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,back in the day,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,ain't no other man,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,understand,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,slow down baby,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,on our way,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,thank you (dedication to fans...),Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,candyman,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,nasty naughty boy,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,i got trouble,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,mercy on me,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,save me from myself,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,woohoo,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,desnudate,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,glam,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,morning dessert (intro),Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,lift me up,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,my heart (intro),Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,you lost me,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,my girls,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,bobblehead,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,i am (stripped),Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,little dreamer,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
cher,welcome to burlesque,Positive,2659999.0,68.0,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
christina aguilera,tough lover,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,but i am a good girl,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,express,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,bound to you,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,the beautiful people,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,lotus intro,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,army of me,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,red hot kinda love,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,your body,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,let there be love,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,blank page,Neutral,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,around the world,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,light up the sky,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,empty words,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,shut up,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,sick of sittin',Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,fall in line,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,right moves,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,twice,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,i don't need it anymore (interlude),Neutral,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,accelerate,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,pipe,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,masochist,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,all i wanna do,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,anywhere but here,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,at last,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,change,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,come on over (all i want is you) (radio edit),Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,dame lo que yo te doy,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,don't make me love you,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,falling in love again (can't help it),Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,genie 2.0,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,genie in a bottle (remix),Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,hello (follow your own star),Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,i come undone,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,i will be,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,imagine,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,keeps gettin' better,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,la casa,Neutral,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,loyal brave true,Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,we remain,Negative,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
christina aguilera,you are what you are (beautiful),Positive,7115205.0,77.0,"['dance pop', 'pop', 'post-teen pop']"
akon,trouble nobody,Negative,3354054.0,80.0,['dance pop']
akon,bananza (belly dancer),Negative,3354054.0,80.0,['dance pop']
akon,gangsta,Negative,3354054.0,80.0,['dance pop']
akon,ghetto,Positive,3354054.0,80.0,['dance pop']
akon,show out,Positive,3354054.0,80.0,['dance pop']
akon,when the time's right,Positive,3354054.0,80.0,['dance pop']
akon,journey,Negative,3354054.0,80.0,['dance pop']
akon,locked up (remix),Positive,3354054.0,80.0,['dance pop']
akon,senegal,Positive,3354054.0,80.0,['dance pop']
akon,kill the dance (got something for ya),Positive,3354054.0,80.0,['dance pop']
akon,shake down,Positive,3354054.0,80.0,['dance pop']
akon,smack that,Negative,3354054.0,80.0,['dance pop']
akon,i wanna love you,Negative,3354054.0,80.0,['dance pop']
akon,the rain,Positive,3354054.0,80.0,['dance pop']
akon,never took the time,Negative,3354054.0,80.0,['dance pop']
akon,i can't wait,Positive,3354054.0,80.0,['dance pop']
akon,gangsta bop,Negative,3354054.0,80.0,['dance pop']
akon,tired of runnin',Negative,3354054.0,80.0,['dance pop']
akon,don't matter,Positive,3354054.0,80.0,['dance pop']
akon,"sorry, blame it on me",Negative,3354054.0,80.0,['dance pop']
akon,rush,Negative,3354054.0,80.0,['dance pop']
akon,don't matter (calypso remix),Positive,3354054.0,80.0,['dance pop']
akon,gringo,Positive,3354054.0,80.0,['dance pop']
akon,fair to you,Positive,3354054.0,80.0,['dance pop']
akon,we don't care,Negative,3354054.0,80.0,['dance pop']
akon,against the grain,Positive,3354054.0,80.0,['dance pop']
akon,be with you,Positive,3354054.0,80.0,['dance pop']
akon,sunny day,Positive,3354054.0,80.0,['dance pop']
akon,birthmark,Positive,3354054.0,80.0,['dance pop']
akon,over the edge,Positive,3354054.0,80.0,['dance pop']
akon,freedom,Positive,3354054.0,80.0,['dance pop']
akon,hurt somebody,Negative,3354054.0,80.0,['dance pop']
akon,keep up,Positive,3354054.0,80.0,['dance pop']
akon,honey i'm home,Negative,3354054.0,80.0,['dance pop']
akon,top chef,Positive,3354054.0,80.0,['dance pop']
akon,still a survivor,Positive,3354054.0,80.0,['dance pop']
akon,make it in the city,Negative,3354054.0,80.0,['dance pop']
akon,long gone,Positive,3354054.0,80.0,['dance pop']
akon,searching for love,Positive,3354054.0,80.0,['dance pop']
akon,time or money,Negative,3354054.0,80.0,['dance pop']
akon,conspiracy,Negative,3354054.0,80.0,['dance pop']
akon,konkrete jungle (intro),Negative,3354054.0,80.0,['dance pop']
akon,used to know remix,Positive,3354054.0,80.0,['dance pop']
akon,cashin out (re-remix),Positive,3354054.0,80.0,['dance pop']
akon,put it on me,Positive,3354054.0,80.0,['dance pop']
akon,boom boom,Positive,3354054.0,80.0,['dance pop']
akon,innocente,Positive,3354054.0,80.0,['dance pop']
akon,sã³lo tãº,Negative,3354054.0,80.0,['dance pop']
akon,low key,Positive,3354054.0,80.0,['dance pop']
akon,take your place,Negative,3354054.0,80.0,['dance pop']
akon,kryptonite,Positive,3354054.0,80.0,['dance pop']
akon,pretty girls,Positive,3354054.0,80.0,['dance pop']
akon,america's most wanted,Positive,3354054.0,80.0,['dance pop']
akon,benjamin,Positive,3354054.0,80.0,['dance pop']
akon,burn that bridge,Positive,3354054.0,80.0,['dance pop']
akon,can u believe,Positive,3354054.0,80.0,['dance pop']
akon,can't say no,Negative,3354054.0,80.0,['dance pop']
"maffio, farruko & akon",celebration,Positive,,,
akon,chasing you,Negative,3354054.0,80.0,['dance pop']
akon,drop down low,Negative,3354054.0,80.0,['dance pop']
akon & wizkid,escape,Positive,,,
akon,get money,Negative,3354054.0,80.0,['dance pop']
akon,ghetto (international remix),Negative,3354054.0,80.0,['dance pop']
akon,her shoes,Positive,3354054.0,80.0,['dance pop']
akon,hold my hand,Negative,3354054.0,80.0,['dance pop']
akon,hypnotized,Positive,3354054.0,80.0,['dance pop']
akon,killin it,Negative,3354054.0,80.0,['dance pop']
akon,locked up (booba remix),Positive,3354054.0,80.0,['dance pop']
akon,message in a bottle,Neutral,3354054.0,80.0,['dance pop']
akon,no more you,Negative,3354054.0,80.0,['dance pop']
akon,nosy neighbor,Positive,3354054.0,80.0,['dance pop']
akon,party animal,Positive,3354054.0,80.0,['dance pop']
akon,rely on,Positive,3354054.0,80.0,['dance pop']
akon,saviour tonite,Positive,3354054.0,80.0,['dance pop']
akon,smack that (remix),Positive,3354054.0,80.0,['dance pop']
akon,so blue,Positive,3354054.0,80.0,['dance pop']
akon,so fly,Positive,3354054.0,80.0,['dance pop']
akon,stick around,Positive,3354054.0,80.0,['dance pop']
akon,wake up call (one more time),Positive,3354054.0,80.0,['dance pop']
akon,wanna rock,Negative,3354054.0,80.0,['dance pop']
akon,want some,Negative,3354054.0,80.0,['dance pop']
james bay,move together,Negative,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,when we were on fire,Negative,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,stealing cars,Positive,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,let it go,Negative,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,if you ever want to be in love,Positive,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,hold back the river,Negative,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,wait in line,Positive,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,craving,Positive,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,if you ever want to be in love,Positive,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,need the sun to break,Negative,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,wasted on each other,Negative,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,wanderlust,Positive,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,sugar drunk high,Negative,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,fade out,Positive,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,confirmation,Negative,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
james bay,bad,Negative,3713415.0,72.0,"['neo mellow', 'pop', 'uk pop']"
red hot chili peppers,buckle down,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,get up and jump,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,why don't you love me,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,green heaven,Negative,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,what it is (nina's song),Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,if you want me to stay,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,nevermind,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,blackeyed blonde,Negative,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,catholic school girls rule,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,yertle the turtle,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,millionaires against hunger,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,backwoods,Negative,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,subterranean homesick blues,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,walkin' on down the road,Negative,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,knock me down,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,fire,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,punk rock classic,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,johnny kick a hole in the sky,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,crosstown traffic,Negative,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,the power of equality,Negative,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,if you have to ask,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,funky monks,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
red hot chili peppers,i could have lied,Positive,18337096.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
