spotify_id,name,followers,popularity,genres,chart_hits
5vvmLbSCyu6y33dNONIhp1,havenbled,2.0,0,[],['bg (3)']
3pjq2pDV9RR6VY55wBjVnp,dardan,953804.0,68,"['albanian hip hop', 'german hip hop']","['at (48)', 'fi (1)', 'de (52)', 'lu (13)', 'se (1)', 'ch (46)']"
1SZwJYkX5jEm8xqZXSGXjj,illeoo,132544.0,46,"['greek hip hop', 'greek trap']","['cy (1)', 'gr (42)']"
03fLoIOO015incUitpfkad,michele morrone,428673.0,60,[],"['at (1)', 'bg (2)', 'cz (1)', 'de (1)', 'lu (1)', 'pl (3)', 'ro (2)', 'sk (1)', 'ch (1)']"
2KdSGjbfvVo2AZiPmUZkyu,d6ni4l,1462.0,0,[],['sa (1)']
2663St0NB1IsbMnlF69AeW,menor menor,122513.0,39,"['pop catracho', 'reggaeton flow', 'trap latino']","['do (1)', 'hn (12)']"
4dLvccxeQIM5u80Ri0u9OV,frankie ruiz,1089732.0,66,"['salsa', 'salsa puertorriquena', 'tropical']","['co (2)', 'do (3)', 'ec (2)', 'sv (2)', 'gt (1)', 'pa (1)', 'pe (2)']"
25gzpFRLdteuie1gW4a4hK,sakiler,104762.0,57,[],"['cy (1)', 'tr (4)']"
32rAgIN6jhUQYhyoKa8agj,valete,100244.0,38,['hip hop tuga'],['pt (6)']
5ONK9wjkPdnd7AVlxgv7rn,nick dean,328.0,3,[],"['bg (1)', 'cy (1)', 'lv (1)']"
2UQ6mFkiLYy5VHRJnajQYT,neon dreams,21107.0,43,"['canadian pop', 'south african pop']",['za (1)']
58voP90qUzcjVXlSQGizzf,p-tee,436.0,34,[],['no (1)']
1elUiq4X7pxej6FRlrEzjM,jorge & mateus,17262357.0,81,"['arrocha', 'sertanejo', 'sertanejo universitario']","['br (74)', 'py (1)', 'pt (4)']"
30SUNrTLW7OZeDALH3sWzH,dj licious,12882.0,44,['belgian edm'],['be (5)']
5tli8kFhy4OZOavwO4wpus,jvnior,17123.0,5,[],['lv (1)']
0eR52ksGOWANTfqWVk3vAa,þórir geir guðmundsson,19.0,1,['sunnlensk tonlist'],['is (1)']
5a2EaR3hamoenG9rDuVn8j,prince,6298808.0,71,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']","['ar (1)', 'au (1)', 'be (1)', 'bg (1)', 'fi (1)', 'fr (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'mx (1)', 'nl (1)', 'pt (1)', 'sk (1)', 'se (1)', 'ch (1)', 'uy (1)']"
5RqIkHQnXRZlm1ozfSS1IO,skryabin,261915.0,49,"['ukrainian pop', 'ukrainian rock']",['ua (1)']
2uwfa1z6lWNBa33vcPXN3i,no more vips allowed,67.0,0,[],['hk (1)']
5FUGhNId3GxY8sS8NbetfR,emelie irewald,218.0,3,['melodipop'],['se (1)']
1hwKCeSXpLrh4OQND6iQHw,obladaet,281128.0,52,"['russian drill', 'russian grime', 'russian hip hop', 'russian trap']","['ee (1)', 'lv (2)', 'ru (15)', 'ua (13)']"
53YSn9tHwGJ6bq5P0gGoYo,firebeatz,526119.0,56,"['dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",['nl (1)']
0FtsMKmZEq8fBWqdSOWtqp,03 greedo,361914.0,65,"['cali rap', 'melodic rap', 'trap', 'vapor trap', 'viral rap']","['ee (1)', 'lv (1)', 'nz (1)']"
4YXcE4pT7k4CLJ4SI9mtwE,steindi jr.,460.0,20,['icelandic pop'],['is (1)']
2O3v9rCTzLhPFaGaAVgZLt,río roma,2498098.0,68,"['latin arena pop', 'latin pop', 'latin viral pop', 'mexican pop']","['ar (1)', 'bo (4)', 'cl (2)', 'cr (2)', 'ec (3)', 'sv (3)', 'gt (4)', 'mx (7)', 'ni (2)', 'pa (2)', 'py (1)', 'pe (6)', 'uy (1)']"
23xulTZL2CvclAu5Q1eMaN,sophia james,16871.0,44,[],['id (1)']
6w7j5wQ5AI5OQYlcM15s2L,extreme,463804.0,62,"['album rock', 'funk metal', 'glam metal', 'hard rock', 'rock']","['my (1)', 'ph (1)']"
7gXb99Sf9nNmpNYeAgIQFG,sub urban,1332728.0,68,"['modern indie pop', 'viral rap']","['bo (1)', 'bg (1)', 'ca (1)', 'eg (2)', 'sv (1)', 'ee (2)', 'hk (1)', 'in (1)', 'lv (1)', 'lt (1)', 'my (1)', 'ma (1)', 'ph (1)', 'ro (2)', 'sa (2)', 'sg (1)', 'kr (1)', 'ua (1)', 'ae (2)', 'vn (1)']"
6VuMaDnrHyPL1p4EHjYLi7,charlie puth,17411695.0,83,"['dance pop', 'pop', 'viral pop']","['us (10)', 'gb (8)', 'ar (6)', 'au (10)', 'at (7)', 'be (8)', 'bo (7)', 'br (6)', 'bg (11)', 'ca (13)', 'cl (5)', 'co (6)', 'cr (6)', 'cy (10)', 'cz (9)', 'dk (11)', 'do (6)', 'ec (6)', 'eg (5)', 'sv (6)', 'ee (11)', 'fi (9)', 'fr (7)', 'de (7)', 'gr (11)', 'gt (6)', 'hn (6)', 'hk (25)', 'hu (11)', 'is (8)', 'in (6)', 'id (17)', 'ie (8)', 'il (5)', 'it (8)', 'jp (8)', 'lv (9)', 'lt (11)', 'lu (9)', 'my (18)', 'mt (9)', 'mx (6)', 'ma (2)', 'nl (7)', 'nz (10)', 'ni (6)', 'no (10)', 'pa (6)', 'py (6)', 'pe (5)', 'ph (17)', 'pl (6)', 'pt (8)', 'ro (7)', 'sa (5)', 'sg (20)', 'sk (11)', 'za (3)', 'kr (8)', 'es (6)', 'se (11)', 'ch (8)', 'tw (26)', 'th (13)', 'tr (6)', 'ua (1)', 'ae (7)', 'uy (6)', 'vn (19)', 'ad (1)']"
1luOe8HkZQ7zwuaO2wuJqI,[alexandros],852244.0,58,"['anime', 'anime rock', 'j-pop', 'j-poprock', 'j-rock']",['jp (13)']
1wI6Uih35T0D1OfRAph3kJ,haruka kinoshita,3288.0,34,['japanese disney'],['jp (1)']
7fKfVo62Yx50GtTdIgeBqk,brisa star,277910.0,55,"['arrocha', 'forro', 'sertanejo pop']","['br (2)', 'pt (1)']"
3PsyPWjsftbfeXGorZv4AM,grand corps malade,646851.0,61,"['chanson', 'francoton', 'french pop', 'french rock']","['be (1)', 'fr (4)', 'lu (1)']"
7ArlfBGQhULK9Altxrr66N,rockbeat,36.0,0,[],['ee (1)']
2QMsj4XJ7ne2hojxt6v5eb,riley green,472935.0,68,"['contemporary country', 'country', 'country road']",['us (1)']
4ut2mlPoYH3bG04zLCn8Og,alden richards,79424.0,32,['opm'],['ph (3)']
0zhMujl1yB8pkB023Qm4Y2,green montana,86065.0,63,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap francais']","['be (2)', 'fr (14)', 'ma (1)', 'ch (2)']"
0tjRA1so425eINxre0OtTf,faye 飛,2265.0,0,['chinese electropop'],['tw (3)']
07PdYoE4jVRF6Ut40GgVSP,cartel de santa,11843585.0,76,"['latin hip hop', 'mexican hip hop', 'narco rap']","['sv (3)', 'gt (3)', 'mx (19)']"
7ajcXCqrSRoMtviBDVIjqn,young slash,50791.0,34,['italian hip hop'],['pl (1)']
1Vokrr21dze8HRk1oeWq9o,horkýže slíže,190088.0,52,"['czech rock', 'slovak pop', 'slovak punk', 'slovak rock']","['cz (1)', 'sk (9)']"
6BOprAXvUTWZjImX2dFdEa,nikos vertis,334601.0,52,"['classic greek pop', 'greek pop', 'laiko']","['bg (1)', 'cy (4)', 'gr (8)']"
2nftqfbLohpDYzY8VUlvbm,benji & fede,1138230.0,51,"['italian adult pop', 'italian pop']","['it (34)', 'es (1)', 'ch (1)']"
20kAERGCnqfyGydzop8bfg,lil god dan,40613.0,57,"['aesthetic rap', 'meme rap', 'sad lo-fi', 'sad rap']",['lt (1)']
5Y3MV9DZ0d87NnVm56qSY1,tiago pzk,2510607.0,80,['trap argentino'],"['ar (19)', 'bo (9)', 'cl (8)', 'co (4)', 'cr (6)', 'do (2)', 'ec (5)', 'sv (4)', 'gt (4)', 'hn (4)', 'mx (4)', 'ni (4)', 'pa (5)', 'py (9)', 'pe (8)', 'es (6)', 'uy (18)']"
0BatFhnuo1dJ632u37igwo,barry,118646.0,23,['gulf hip hop'],"['eg (1)', 'ma (1)', 'sa (1)', 'ae (1)']"
7pyX8AtCyBLC0DXNaGbQRh,sensey,35866.0,43,"['czech hip hop', 'czsk emo rap', 'czsk hip hop']",['cz (18)']
2JLl6rSFWx9YuSPLcLhkAG,julian perretta,29672.0,59,"['francoton', 'uk pop']","['at (1)', 'be (1)', 'fr (2)', 'de (1)', 'lu (1)', 'sk (1)', 'ch (1)']"
7ecRwFks8F2vYad383BkKf,rennan da penha,162296.0,52,"['funk 150 bpm', 'funk carioca']",['br (3)']
60uPSVM3svOL8kZ3Wkb3Zw,monet192,163524.0,57,"['german hip hop', 'german trap']","['at (12)', 'de (25)', 'ch (22)']"
6CfVRtBKm2zZRCN5HpN7Ea,ella nor,4525.0,7,['portuguese pop'],['pt (1)']
255PaovXNzjBcODZn42QgC,sandra van nieuwland,26277.0,27,"['dutch idol pop', 'dutch pop']",['nl (1)']
5rBUMBV7L6zPsEKnlgiOm9,yener çevik,660379.0,55,"['turkish hip hop', 'turkish trap']",['tr (6)']
1anDkNxpUwY1IiJViMZZf6,сёстры,17976.0,35,['russian alt pop'],['ru (1)']
7ipEnB9F8J0yMsm9dX9R6o,balsam boys,1332.0,24,[],['se (1)']
4PaHwAiEQQVhOAoJtj51UM,peeterz cosoruk,0.0,0,[],['ee (1)']
6Wy8Uuyi5BKy0C8jZLAa82,arion banki,284.0,2,['icelandic hip hop'],['is (1)']
6EZ1sLlOJzgFJzfWUnF0Py,g. oka,105275.0,29,['mahraganat'],['eg (1)']
6FybBTZ0xXRTeYWSJZrPKj,aseel hameem and dj oopss,41531.0,15,['khaleeji iraqi'],['sa (1)']
4683oqoJ0k4o9USREgNgVy,eleena harris,8926.0,16,['malaysian pop'],['my (1)']
31vC7mWuTz0IROeOQLIKBc,hermann gunnarsson,16.0,0,[],['is (1)']
1CF7hrTuWgErEa6HBFJ8d3,michele bravi,513815.0,51,"['italian adult pop', 'italian pop']",['it (7)']
2e7yDxnK4osy7nKhnqrOFM,anacondaz,112968.0,46,"['russian hip hop', 'russian rock']",['ru (10)']
6Gymwy9eHYItH2v7MYPRjB,lula,322682.0,42,['thai pop'],['th (5)']
6IsSP3qzKVJziwtHkmKuRl,after dark,5525.0,28,['europop'],['se (1)']
2kCYuLt9oD8xX4bjU85RDF,karavan,352.0,22,['estonian pop'],['ee (1)']
22j9nZBNA3gf1Yo04D9oam,shane cao,1593.0,26,['mainland chinese pop'],['tw (2)']
4ZP3CHz28XWVLGiaVVWuLj,tryo,471556.0,53,"['chanson', 'chanson virale', 'french pop', 'french reggae', 'french rock']",['fr (2)']
7qjJw7ZM2ekDSahLXPjIlN,sid sriram,8264893.0,76,['filmi'],"['in (10)', 'my (1)']"
4xqEKQjCmVhPvXx0LKozCN,curly heads,19273.0,28,"['polish alternative rock', 'polish indie rock']",['pl (10)']
5dSnbLNmUdguVNTAV5Ctk1,chris kläfford,161382.0,48,[],['se (7)']
1V281tW3M1nA4P4EGbWfE4,الزمن الجميل,294.0,24,[],['sa (1)']
3Z7f2bOSphU4jvW2gV7pxL,hoax,1277.0,8,['estonian hip hop'],['ee (1)']
0eEhOgZ2x6kv8kLz77WO7b,onf,557440.0,44,"['k-pop', 'k-pop boy group']",['kr (1)']
2snm3HmsnDUDxbIChdl2Oj,justin hurwitz,74908.0,59,"['hollywood', 'movie tunes']","['gb (2)', 'be (1)', 'bg (1)', 'fr (2)', 'gr (3)', 'hk (8)', 'hu (5)', 'id (8)', 'ie (1)', 'it (1)', 'lu (1)', 'my (1)', 'pl (8)', 'pt (3)', 'es (6)', 'tw (8)', 'tr (1)']"
2nbyscpaW2DQ4avXAHo1NT,samy y sandra sandoval,52420.0,34,"['panamanian pop', 'tipico']",['pa (1)']
23Gbd21nBxC1kCtcG2Cd0C,phùng khánh linh,77519.0,38,['v-pop'],['vn (7)']
6sJBvMCAi9NuNCxI9RDYDW,osad,227435.0,40,"['v-pop', 'vietnamese melodic rap']",['vn (2)']
2w6slVluzWlwADP8aB5yz5,palisades,158973.0,48,"['metalcore', 'post-screamo', 'trancecore']","['us (1)', 'au (1)', 'br (1)', 'mx (1)', 'ph (1)']"
1y01BmA2Ho4ZaxGGRBbJ2V,maho g,19235.0,37,"['new school turkce rap', 'turkce drill', 'turkish trap', 'turkish trap pop']",['tr (3)']
2ayNSoKPCRAfjp6hQ76hRu,nacho,4780149.0,65,"['dominican pop', 'latin pop', 'pop venezolano', 'reggaeton']","['ar (7)', 'bo (11)', 'cl (9)', 'co (9)', 'cr (5)', 'do (6)', 'ec (12)', 'sv (5)', 'gt (8)', 'hn (5)', 'mt (4)', 'mx (5)', 'ni (5)', 'pa (10)', 'py (7)', 'pe (10)', 'pt (1)', 'es (8)', 'ch (1)', 'uy (9)']"
0c1Tiu4dJze8OTzxJ7Yowr,maninho,3557.0,41,['portuguese pop'],['pt (1)']
3ZmFADbNrWQvkouwpbCCeT,kevin walker,6556.0,28,['swedish idol pop'],['se (1)']
6v5vYOydZ5MrA2qr6e4Lkc,azaan sami khan,52690.0,57,['pakistani pop'],['in (1)']
4maR8o69pil8CrclOiFVVW,mc hotdog,91882.0,49,"['mandopop', 'taiwan hip hop', 'taiwan pop']",['tw (8)']
2nbIzEc02MBgKMYKYst1NU,oscar and the wolf feat. tsar b,231.0,0,[],['be (1)']
6oYwraA8pyfDH4Otny6ooZ,barbel,61403.0,46,['panamanian pop'],['pa (5)']
4ehtJnVumNf6xzSCDk8aLB,martin jensen,1275410.0,67,"['dance pop', 'danish electronic', 'deep house', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']","['us (1)', 'gb (2)', 'ar (1)', 'au (2)', 'at (4)', 'be (2)', 'bo (1)', 'br (2)', 'bg (3)', 'ca (3)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (3)', 'cz (3)', 'dk (13)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (3)', 'fi (5)', 'fr (1)', 'de (3)', 'gr (3)', 'gt (1)', 'hn (1)', 'hk (2)', 'hu (3)', 'is (2)', 'id (2)', 'ie (2)', 'it (1)', 'jp (1)', 'lv (3)', 'lt (5)', 'lu (3)', 'my (3)', 'mt (3)', 'mx (2)', 'nl (3)', 'nz (1)', 'ni (1)', 'no (9)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (2)', 'pl (3)', 'pt (1)', 'ro (1)', 'sg (3)', 'sk (3)', 'za (1)', 'es (1)', 'se (9)', 'ch (2)', 'tw (3)', 'th (1)', 'tr (1)', 'uy (1)']"
3L58J6a7f0jyy2p6f3MSAs,blind channel,152038.0,54,"['eurovision', 'oulu metal', 'trancecore']","['gb (1)', 'at (1)', 'be (1)', 'bg (1)', 'cy (1)', 'dk (1)', 'ee (1)', 'fi (11)', 'de (1)', 'gr (1)', 'is (1)', 'ie (1)', 'il (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'nl (1)', 'no (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'ru (1)', 'se (1)', 'ch (1)', 'ua (1)']"
7KTLYKJhcUOMgNgayxBj9f,irma,59760.0,44,"['french indie pop', 'french pop']",['fr (1)']
7oBIFoqEP2zwnJa2HL6h0l,張粹方,2894.0,31,[],['tw (1)']
5xXCuO1GEQHAAYW53s6oME,aidino,180.0,3,[],['dk (1)']
6xr6YWVsGo5k0sqwjgRPhS,fabe,7758.0,56,"['finnish dance pop', 'finnish hip hop', 'suomirap']",['fi (12)']
1xCbQhtV5c1Vc1I1n2jyv0,chamaco,68095.0,38,['panamanian pop'],['pa (6)']
5ZqnEfVdEGmoPxtELhN7ai,estopa,1578976.0,69,"['rumba', 'spanish pop']","['mx (1)', 'es (11)']"
0ZYv8jRFp5YAC29bfjaP9X,finn askew,34985.0,46,[],"['th (1)', 'vn (1)']"
5uPV1z5jyP7dFXg3IhlSrg,curlingklubben,519.0,29,[],['dk (1)']
3M9EMaTryR42e52Pz2HiV2,xhensila,17122.0,48,['albanian pop'],['ch (1)']
5sWHDYs0csV6RS48xBl0tH,two feet,1662244.0,71,"['indie poptimism', 'modern rock', 'pop']","['at (1)', 'bo (1)', 'bg (1)', 'sv (1)', 'ee (1)', 'de (1)', 'hu (1)', 'lv (1)', 'lt (3)', 'ni (1)', 'py (1)', 'pl (1)', 'ro (1)', 'sk (1)', 'tr (1)']"
2bO8REnWbJ6WP4uBJciGag,oskar oiestad,338.0,11,['talentkonkurranse'],['no (1)']
0FI1T0XKllTjOqZJP0Z2ii,cartoon band,1455.0,26,[],['ee (1)']
4tSx9oXscGCVaVXEhH86qp,blizzy,25493.0,47,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap pop']",['se (12)']
2RUEOKaoRDiqpuDu2PgE2Q,arii takahashi,3874.0,31,[],['th (1)']
7rrJORgiiWN4mAA8welatn,the rrr mob,49588.0,20,[],['it (3)']
2LX2SKJhvZjyH4Z7XMptjd,quang đăng trần,8005.0,35,['viet lo-fi'],['vn (1)']
2UZMlIwnkgAEDBsw1Rejkn,tom petty,2023484.0,68,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']","['us (3)', 'au (1)', 'be (1)', 'ca (1)', 'ie (1)', 'my (1)', 'nz (1)', 'pl (1)', 'sg (1)', 'se (1)', 'ch (1)', 'tw (1)', 'tr (1)']"
6dXL3SnQlCGX9LCUAyin6a,stereoact,111489.0,56,"['german dance', 'german pop', 'partyschlager', 'schlager']","['at (3)', 'de (3)', 'lu (1)', 'ch (2)']"
5WOLOIUAhbTHw5bnZ6rqTC,kuohu,161.0,7,[],['fi (4)']
2v4Ft17lQrkbRUlw2oer4H,wwj,7290.0,37,[],['th (1)']
2kN7bQzdCZkSBYhzF6k5lY,jermaine niffer,25063.0,39,"['dutch hip hop', 'dutch rap pop']",['nl (6)']
30mNTnmvPn3HwXA5dW1Iza,racoon,262562.0,57,"['dutch pop', 'dutch rock']",['nl (12)']
0wCKNMsqYasJBFVagjay49,hadise,958992.0,64,"['turkish deep house', 'turkish pop']",['tr (13)']
2YOYua8FpudSEiB9s88IgQ,yung gravy,1459953.0,75,['minnesota hip hop'],"['us (2)', 'gb (1)', 'au (1)', 'bg (1)', 'ca (3)', 'ee (3)', 'fi (2)', 'is (1)', 'ie (1)', 'lv (2)', 'lt (1)', 'nz (1)', 'no (1)', 'ph (1)', 'sa (1)', 'sg (1)', 'kr (1)', 'ae (1)']"
3MyB0MyKec3Jq0AH2llk7v,evan rachel wood,23544.0,57,['hollywood'],"['hk (1)', 'my (1)', 'ph (1)', 'sg (1)', 'tw (1)', 'vn (1)']"
72eVco16BxQJe5nE1vY72F,jaylerr,59145.0,38,['thai idol'],['th (2)']
0jfo4K7lhf6pWZjQsVtcFF,kei,541.0,16,[],['tw (1)']
4v4qHupYi7eRJfkniHrp4Z,young guns,92275.0,39,"['british alternative rock', 'modern alternative rock']","['pl (1)', 'tw (1)']"
29JlvmcJaB2Iv1dQZ8Jd8F,trxd,7328.0,38,['norwegian pop'],"['ca (1)', 'dk (1)', 'fi (1)', 'no (7)', 'se (1)']"
5SJOb0mV0STm9JMYGJhK1n,top mixer dj,674.0,2,[],['ni (2)']
7CZOsaSdCjplFFUK3Eoaq1,henrik,465.0,25,['mgpjr'],['no (2)']
4She1focTkX0pwpJUtS5eo,banda xxi,575781.0,58,"['argentine rock', 'cuarteto', 'cumbia villera']",['ar (3)']
2U7kaq9BBq7eG2Vyn1D3Ab,le thien hieu,12330.0,43,['v-pop'],['vn (2)']
6Hf4rmzz9xnmrAEHS7zpY4,sobota,145874.0,46,"['polish alternative rap', 'polish hip hop']",['pl (1)']
7HHVKYQo7uk2347GOmPoPD,hans teeuwen,14652.0,36,"['dutch cabaret', 'dutch rock']",['nl (2)']
6uZv9f2du7TdOlOr5IjLE1,shabab sabri,356.0,42,['filmi'],['in (1)']
1hJuGCUpefX24GFmss9bjH,amy macdonald,430859.0,60,['scottish singer-songwriter'],"['at (2)', 'be (1)', 'cz (1)', 'ee (1)', 'fi (1)', 'de (1)', 'ie (1)', 'lt (1)', 'ch (1)']"
3q5DAsSH8efMqNxjxbdpGx,angemi,86633.0,50,[],['be (1)']
0mea1GCPgbWmwI8r5tpRXe,dave weasel,9430.0,4,[],['ca (1)']
3KtiWEUyKC5lgHedcN6y6C,mayot,311851.0,59,"['russian drill', 'russian hip hop', 'russian trap']","['lv (1)', 'ru (26)', 'ua (18)']"
5iM4dDbBN6a4OqxKPuxgS6,major spz,132021.0,50,"['polish alternative rap', 'polish hip hop', 'rap uliczny']",['pl (1)']
1NRzxuPpdGushT8YmF5NAa,edison lighthouse,35601.0,59,['bubblegum pop'],"['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'ca (1)', 'cz (1)', 'ee (1)', 'fi (1)', 'de (1)', 'hu (1)', 'is (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'nl (1)', 'nz (1)', 'no (1)', 'ph (1)', 'sg (1)', 'sk (1)', 'se (1)', 'ch (1)', 'ae (1)']"
4QLlbZcntdcWpm40NooC2M,maiyarap,351074.0,49,"['thai hip hop', 'thai pop', 'thai trap']",['th (8)']
5vBSrE1xujD2FXYRarbAXc,years & years,1922159.0,70,"['dance pop', 'edm', 'electropop', 'gauze pop', 'pop', 'pop dance', 'tropical house', 'uk pop']","['us (3)', 'gb (23)', 'ar (4)', 'au (4)', 'at (6)', 'be (8)', 'bo (1)', 'br (2)', 'bg (16)', 'ca (2)', 'cl (3)', 'co (2)', 'cr (1)', 'cy (2)', 'cz (6)', 'dk (6)', 'do (1)', 'ec (2)', 'sv (1)', 'ee (9)', 'fi (7)', 'fr (5)', 'de (7)', 'gr (5)', 'gt (1)', 'hn (1)', 'hk (3)', 'hu (11)', 'is (5)', 'id (1)', 'ie (19)', 'il (2)', 'it (1)', 'lv (9)', 'lt (11)', 'lu (3)', 'my (3)', 'mt (7)', 'mx (3)', 'nl (8)', 'nz (4)', 'ni (2)', 'no (8)', 'pa (1)', 'py (1)', 'pe (2)', 'ph (2)', 'pl (24)', 'pt (9)', 'ro (4)', 'sg (4)', 'sk (8)', 'es (1)', 'se (6)', 'ch (5)', 'tw (7)', 'th (1)', 'tr (2)', 'uy (2)', 'vn (1)']"
0fyaEHmSmZs2YWMgbruITA,masiwei,41820.0,45,['chinese hip hop'],['tw (1)']
2o2LVWhp3631NuVTORq0Bu,mawshahat andalousyia,288.0,25,[],['sa (1)']
3f49JTIdjQTVVx2Y6ifVLc,banda neira,614471.0,52,"['indonesian folk pop', 'indonesian indie', 'indonesian pop']",['id (4)']
5wRWfTD4Ka65T0txACjlJM,astekan khaleji,231.0,28,[],['sa (1)']
0UyDbmVHKEREbUyFTNc9mf,suat ateşdağlı,2871.0,28,[],['tr (1)']
5f8j6b7LRg4sRxNK0aLF77,stian thorbjørnsen,888.0,21,[],['no (1)']
4rDcBPP6ea23Vaix3EFFWO,maya berovic,195126.0,46,['turbo folk'],['at (1)']
3zwmHxV0xadCbWypNuSiRl,lisandro machado,475.0,18,['zamba'],['mt (4)']
5T2I75UlGBcWd5nVyfmL13,mika singh,6886761.0,65,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",['in (7)']
4HVffUWlHdRmS5dpOvDVyJ,lildrughill,75262.0,46,"['russian hip hop', 'russian trap']","['ru (5)', 'ua (1)']"
5xYNmNkaWRqu3e5F4UXME8,alfredo olivas,4763267.0,76,"['banda', 'musica mexicana', 'nueva musica mexicana']",['mx (7)']
0x5lhIYknBUEozHuXjkwUs,galee galee,91072.0,57,"['drill chileno', 'rap chileno', 'reggaeton flow', 'trap latino', 'urbano chileno']",['cl (3)']
4oYGyyjjeg3AJofnWGjqR6,ِemad basha,13437.0,32,[],['sa (1)']
7H9Le3C3Z6DHOLxZrA3lVr,molec,6072.0,41,"['bulgarian pop', 'bulgarian r&b']",['bg (6)']
1sVSMPPNMMSZ7cQNfbvMOe,eddy kim,344453.0,45,"['k-pop', 'korean pop', 'korean singer-songwriter']","['hk (1)', 'id (1)', 'my (2)', 'sg (2)', 'tw (2)', 'th (1)']"
6RXZaVIbZfdngXJOSGrVH3,pony pony run run,39563.0,39,"['french indie pop', 'nantes indie']",['fr (1)']
0wRzWf3I4lUl9hdFF5uL0m,sukima switch,945523.0,57,"['anime', 'j-pop', 'j-rock']",['jp (4)']
0Yr4BBpK2dkCp2UsrJ9LZN,bankrol hayden,479811.0,64,"['melodic rap', 'viral rap']","['us (2)', 'ca (1)', 'no (2)', 'ae (2)']"
4iJLPqClelZOBCBifm8Fzv,pierce the veil,2103128.0,72,[],['us (1)']
7uH6CJjqK71HlHW4WHNAJg,verka serduchka,58638.0,47,"['classic russian pop', 'russian pop', 'ukrainian pop']","['ru (1)', 'ua (1)']"
3QPrW2AxSYf8F6cSqPceLZ,milan knol,56078.0,27,[],['nl (1)']
6TV0LZ3BaEun0OQEh96elP,jordan smith,85953.0,45,"['australian talent show', 'idol']","['dk (1)', 'ee (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'ch (1)']"
2NVyuRuK9U4Ed8k77Ub9UZ,lasery,1077.0,23,['polish pop'],['pl (1)']
1sqYIwXAmhrcSTsYmsTFAr,ari lasso,1201427.0,57,"['indonesian pop', 'indonesian pop rock']",['id (2)']
2kucQ9jQwuD8jWdtR9Ef38,sam hunt,2243123.0,70,"['contemporary country', 'country', 'country pop', 'country road']","['us (14)', 'au (2)', 'be (2)', 'bg (4)', 'ca (14)', 'cy (1)', 'cz (4)', 'ee (4)', 'gr (4)', 'hk (4)', 'hu (4)', 'is (2)', 'id (1)', 'ie (2)', 'it (2)', 'lv (4)', 'lt (4)', 'lu (1)', 'my (3)', 'mt (4)', 'nl (1)', 'nz (2)', 'ph (3)', 'pl (2)', 'pt (1)', 'sg (4)', 'sk (4)', 'ch (3)', 'tw (4)']"
5jmUbV4BwbDJYjw2qeRAmI,f.o.,15883.0,28,"['bulgarian hip hop', 'bulgarian pop', 'bulgarian trap']",['bg (1)']
5uYKQrTEx51AOXot2Z2Czl,thomas deil,3625.0,30,[],['ni (1)']
59AwfIz27MGfHEaxKeJUpS,marvel boy,142330.0,49,"['perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",['cl (2)']
6mUjbb9eMEXtOS9oSPwYjg,rico bernasconi,7663.0,39,"['pop house', 'schlager']","['at (1)', 'de (2)', 'pl (1)']"
2qxcnbn5lwXDZBU4CBLsrg,mat mchugh,36406.0,56,"['folk-pop', 'neo mellow']","['be (1)', 'bg (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'pl (1)', 'sk (1)', 'ch (1)']"
0VN4UyQmYz2HJRvKf8wAQN,boys & noise,5611.0,14,[],['gr (11)']
2nGm3BYzGAxkIuptvhRD99,messias maricoa,46813.0,36,"['kizomba', 'portuguese pop']",['pt (1)']
42Qsw9TK6ddPmWjiRGmi2G,jay samuelz,28485.0,32,['german viral rap'],"['at (1)', 'de (1)']"
7iICJ9XGxYSyTaC2rZ3ByG,manuella,548.0,0,['eurovision'],['lt (1)']
57UiSuUcw9m0MV4bC2DukM,molotof,177172.0,45,"['egyptian hip hop', 'egyptian trap']",['eg (13)']
24DO0PijjITGIEWsO8XaPs,nora en pure,338739.0,62,"['deep house', 'electra', 'house', 'progressive house', 'swiss pop', 'tropical house']",['fi (1)']
