Artist,Song,Sentiment,Followers,Popularity,Genre
cher,holy smoke,Positive,2659999.0,68.0,dance pop
cher,outrageous,Negative,2659999.0,68.0,dance pop
cher,take me home,Positive,2659999.0,68.0,dance pop
cher,wasn't it good,Positive,2659999.0,68.0,dance pop
cher,say the word,Positive,2659999.0,68.0,dance pop
cher,happy was the day we met,Positive,2659999.0,68.0,dance pop
cher,git down (guitar groupie),Negative,2659999.0,68.0,dance pop
cher,let this be a lesson to you,Positive,2659999.0,68.0,dance pop
cher,it's too late to love me now,Positive,2659999.0,68.0,dance pop
cher,my song (too far gone),Positive,2659999.0,68.0,dance pop
cher,never should've started,Negative,2659999.0,68.0,dance pop
cher,julie,Negative,2659999.0,68.0,dance pop
cher,88 degrees,Positive,2659999.0,68.0,dance pop
cher,young and pretty,Positive,2659999.0,68.0,dance pop
cher,rudy,Negative,2659999.0,68.0,dance pop
cher,games,Positive,2659999.0,68.0,dance pop
cher,i paralyze,Positive,2659999.0,68.0,dance pop
cher,when the love is gone,Positive,2659999.0,68.0,dance pop
cher,say what's on your mind,Positive,2659999.0,68.0,dance pop
cher,do i ever cross your mind,Negative,2659999.0,68.0,dance pop
cher,i found someone,Positive,2659999.0,68.0,dance pop
cher,we all sleep alone,Positive,2659999.0,68.0,dance pop
cher,bang-bang,Negative,2659999.0,68.0,dance pop
cher,give our love a fightin' chance,Positive,2659999.0,68.0,dance pop
cher,perfection,Positive,2659999.0,68.0,dance pop
cher,skin deep,Negative,2659999.0,68.0,dance pop
cher,working girl,Negative,2659999.0,68.0,dance pop
cher,hard enough getting over you,Negative,2659999.0,68.0,dance pop
cher,just like jesse james,Positive,2659999.0,68.0,dance pop
cher,you wouldn't know love,Positive,2659999.0,68.0,dance pop
cher,heart of stone,Positive,2659999.0,68.0,dance pop
cher,still in love with you,Positive,2659999.0,68.0,dance pop
cher,love on a rooftop,Positive,2659999.0,68.0,dance pop
cher,does anybody really fall in love anymore?,Positive,2659999.0,68.0,dance pop
cher,starting over,Positive,2659999.0,68.0,dance pop
cher,after all,Positive,2659999.0,68.0,dance pop
cher,save up all your tears,Positive,2659999.0,68.0,dance pop
cher,love and understanding,Positive,2659999.0,68.0,dance pop
cher,fires of eden,Positive,2659999.0,68.0,dance pop
cher,i'll never stop loving you,Positive,2659999.0,68.0,dance pop
cher,one small step,Negative,2659999.0,68.0,dance pop
cher,a world without heroes,Negative,2659999.0,68.0,dance pop
cher,could've been you,Positive,2659999.0,68.0,dance pop
cher,when lovers become strangers,Positive,2659999.0,68.0,dance pop
cher,who you gonna believe?,Positive,2659999.0,68.0,dance pop
cher,the shoop shoop song (it's in his kiss),Positive,2659999.0,68.0,dance pop
cher,not enough love in the world,Positive,2659999.0,68.0,dance pop
cher,angels running,Positive,2659999.0,68.0,dance pop
cher,paradise is here,Positive,2659999.0,68.0,dance pop
cher,i'm blowin' away,Negative,2659999.0,68.0,dance pop
cher,don't come around tonight,Positive,2659999.0,68.0,dance pop
cher,what about the moonlight,Positive,2659999.0,68.0,dance pop
cher,shape of things to come,Positive,2659999.0,68.0,dance pop
cher,believe,Positive,2659999.0,68.0,dance pop
cher,runaway,Positive,2659999.0,68.0,dance pop
cher,all or nothing,Negative,2659999.0,68.0,dance pop
cher,strong enough,Positive,2659999.0,68.0,dance pop
cher,dov'e l'amore,Positive,2659999.0,68.0,dance pop
cher,takin' back my heart,Positive,2659999.0,68.0,dance pop
cher,taxi taxi,Positive,2659999.0,68.0,dance pop
cher,love is the groove,Positive,2659999.0,68.0,dance pop
cher,sisters of mercy,Negative,2659999.0,68.0,dance pop
cher,born with the hunger,Positive,2659999.0,68.0,dance pop
cher,with or without you,Negative,2659999.0,68.0,dance pop
cher,our lady of san francisco,Negative,2659999.0,68.0,dance pop
cher,classified 1a,Positive,2659999.0,68.0,dance pop
cher,the music's no good without you,Negative,2659999.0,68.0,dance pop
cher,love so high,Positive,2659999.0,68.0,dance pop
cher,you take it all,Positive,2659999.0,68.0,dance pop
cher,when the money's gone,Positive,2659999.0,68.0,dance pop
cher,woman's world,Positive,2659999.0,68.0,dance pop
cher,take it like a man,Positive,2659999.0,68.0,dance pop
cher,dressed to kill,Positive,2659999.0,68.0,dance pop
cher,red,Negative,2659999.0,68.0,dance pop
cher,lovers forever,Positive,2659999.0,68.0,dance pop
cher,sirens,Positive,2659999.0,68.0,dance pop
cher,lie to me,Positive,2659999.0,68.0,dance pop
cher,i don't have to sleep to dream,Positive,2659999.0,68.0,dance pop
cher,pride,Positive,2659999.0,68.0,dance pop
cher,you haven't seen the last of me,Negative,2659999.0,68.0,dance pop
cher,dancing queen,Positive,2659999.0,68.0,dance pop
cher,gimme! gimme! gimme! (a man after midnight),Negative,2659999.0,68.0,dance pop
cher,the name of the game,Negative,2659999.0,68.0,dance pop
cher,sos,Positive,2659999.0,68.0,dance pop
cher,the winner takes it all,Negative,2659999.0,68.0,dance pop
cher,one of us,Negative,2659999.0,68.0,dance pop
cher & andy garcia,fernando,Positive,0.0,0.0,Other
cher,i got you babe,Positive,2659999.0,68.0,dance pop
cher,ooga boo,Positive,2659999.0,68.0,dance pop
cher,welcome to burlesque,Positive,2659999.0,68.0,dance pop
christina aguilera,i turn to you,Positive,7115205.0,77.0,dance pop
christina aguilera,come on over (all i want is you),Positive,7115205.0,77.0,dance pop
christina aguilera,reflection,Positive,7115205.0,77.0,dance pop
christina aguilera,somebody's somebody,Positive,7115205.0,77.0,dance pop
christina aguilera,love will find a way,Positive,7115205.0,77.0,dance pop
christina aguilera,obvious,Positive,7115205.0,77.0,dance pop
christina aguilera,falsas esperanzas,Neutral,7115205.0,77.0,dance pop
christina aguilera,pero me acuerdo de ti,Positive,7115205.0,77.0,dance pop
christina aguilera,ven conmigo (solamente tu),Neutral,7115205.0,77.0,dance pop
christina aguilera,si no te hubiera conocido,Neutral,7115205.0,77.0,dance pop
christina aguilera,contigo en la distancia,Neutral,7115205.0,77.0,dance pop
christina aguilera,cuando no es contigo,Neutral,7115205.0,77.0,dance pop
christina aguilera,mi reflejo,Neutral,7115205.0,77.0,dance pop
christina aguilera,this christmas,Positive,7115205.0,77.0,dance pop
christina aguilera,these are the special times,Positive,7115205.0,77.0,dance pop
christina aguilera,have yourself a merry little christmas,Positive,7115205.0,77.0,dance pop
christina aguilera,"merry christmas, baby",Positive,7115205.0,77.0,dance pop
christina aguilera,oh holy night,Positive,7115205.0,77.0,dance pop
christina aguilera,the christmas song,Positive,7115205.0,77.0,dance pop
christina aguilera,the christmas song (holiday remix),Positive,7115205.0,77.0,dance pop
christina aguilera,just be free,Positive,7115205.0,77.0,dance pop
christina aguilera,make me happy,Positive,7115205.0,77.0,dance pop
christina aguilera,dream a dream,Negative,7115205.0,77.0,dance pop
christina aguilera,move it,Positive,7115205.0,77.0,dance pop
christina aguilera,the way you talk to me,Positive,7115205.0,77.0,dance pop
christina aguilera,walk away,Negative,7115205.0,77.0,dance pop
christina aguilera,fighter,Positive,7115205.0,77.0,dance pop
christina aguilera,infatuation,Positive,7115205.0,77.0,dance pop
christina aguilera,loving me for me,Positive,7115205.0,77.0,dance pop
christina aguilera,impossible,Negative,7115205.0,77.0,dance pop
christina aguilera,underappreciated,Positive,7115205.0,77.0,dance pop
christina aguilera,make over,Positive,7115205.0,77.0,dance pop
christina aguilera,stripped pt. 2,Negative,7115205.0,77.0,dance pop
christina aguilera,the voice within,Positive,7115205.0,77.0,dance pop
christina aguilera,i'm ok,Negative,7115205.0,77.0,dance pop
christina aguilera,singing my song,Positive,7115205.0,77.0,dance pop
christina aguilera,back in the day,Positive,7115205.0,77.0,dance pop
christina aguilera,ain't no other man,Positive,7115205.0,77.0,dance pop
christina aguilera,understand,Positive,7115205.0,77.0,dance pop
christina aguilera,slow down baby,Negative,7115205.0,77.0,dance pop
christina aguilera,on our way,Positive,7115205.0,77.0,dance pop
christina aguilera,thank you (dedication to fans...),Positive,7115205.0,77.0,dance pop
christina aguilera,candyman,Positive,7115205.0,77.0,dance pop
christina aguilera,nasty naughty boy,Negative,7115205.0,77.0,dance pop
christina aguilera,i got trouble,Negative,7115205.0,77.0,dance pop
christina aguilera,mercy on me,Negative,7115205.0,77.0,dance pop
christina aguilera,save me from myself,Positive,7115205.0,77.0,dance pop
christina aguilera,woohoo,Positive,7115205.0,77.0,dance pop
christina aguilera,desnudate,Positive,7115205.0,77.0,dance pop
christina aguilera,glam,Positive,7115205.0,77.0,dance pop
christina aguilera,morning dessert (intro),Positive,7115205.0,77.0,dance pop
christina aguilera,lift me up,Positive,7115205.0,77.0,dance pop
christina aguilera,my heart (intro),Positive,7115205.0,77.0,dance pop
christina aguilera,you lost me,Positive,7115205.0,77.0,dance pop
christina aguilera,my girls,Positive,7115205.0,77.0,dance pop
christina aguilera,bobblehead,Negative,7115205.0,77.0,dance pop
christina aguilera,i am (stripped),Positive,7115205.0,77.0,dance pop
christina aguilera,little dreamer,Negative,7115205.0,77.0,dance pop
christina aguilera,tough lover,Negative,7115205.0,77.0,dance pop
christina aguilera,but i am a good girl,Positive,7115205.0,77.0,dance pop
christina aguilera,express,Positive,7115205.0,77.0,dance pop
christina aguilera,bound to you,Positive,7115205.0,77.0,dance pop
christina aguilera,the beautiful people,Positive,7115205.0,77.0,dance pop
christina aguilera,lotus intro,Negative,7115205.0,77.0,dance pop
christina aguilera,army of me,Positive,7115205.0,77.0,dance pop
christina aguilera,red hot kinda love,Positive,7115205.0,77.0,dance pop
christina aguilera,your body,Positive,7115205.0,77.0,dance pop
christina aguilera,let there be love,Positive,7115205.0,77.0,dance pop
christina aguilera,blank page,Neutral,7115205.0,77.0,dance pop
christina aguilera,around the world,Positive,7115205.0,77.0,dance pop
christina aguilera,light up the sky,Positive,7115205.0,77.0,dance pop
christina aguilera,empty words,Negative,7115205.0,77.0,dance pop
christina aguilera,shut up,Negative,7115205.0,77.0,dance pop
christina aguilera,sick of sittin',Negative,7115205.0,77.0,dance pop
christina aguilera,fall in line,Positive,7115205.0,77.0,dance pop
christina aguilera,right moves,Positive,7115205.0,77.0,dance pop
christina aguilera,twice,Positive,7115205.0,77.0,dance pop
christina aguilera,i don't need it anymore (interlude),Neutral,7115205.0,77.0,dance pop
christina aguilera,accelerate,Negative,7115205.0,77.0,dance pop
christina aguilera,pipe,Positive,7115205.0,77.0,dance pop
christina aguilera,masochist,Positive,7115205.0,77.0,dance pop
christina aguilera,all i wanna do,Positive,7115205.0,77.0,dance pop
christina aguilera,anywhere but here,Positive,7115205.0,77.0,dance pop
christina aguilera,at last,Positive,7115205.0,77.0,dance pop
christina aguilera,change,Positive,7115205.0,77.0,dance pop
christina aguilera,come on over (all i want is you) (radio edit),Positive,7115205.0,77.0,dance pop
christina aguilera,dame lo que yo te doy,Negative,7115205.0,77.0,dance pop
christina aguilera,don't make me love you,Positive,7115205.0,77.0,dance pop
christina aguilera,falling in love again (can't help it),Positive,7115205.0,77.0,dance pop
christina aguilera,genie 2.0,Positive,7115205.0,77.0,dance pop
christina aguilera,genie in a bottle (remix),Positive,7115205.0,77.0,dance pop
christina aguilera,hello (follow your own star),Positive,7115205.0,77.0,dance pop
christina aguilera,i come undone,Positive,7115205.0,77.0,dance pop
christina aguilera,i will be,Positive,7115205.0,77.0,dance pop
christina aguilera,imagine,Positive,7115205.0,77.0,dance pop
christina aguilera,keeps gettin' better,Positive,7115205.0,77.0,dance pop
christina aguilera,la casa,Neutral,7115205.0,77.0,dance pop
christina aguilera,loyal brave true,Positive,7115205.0,77.0,dance pop
christina aguilera,we remain,Negative,7115205.0,77.0,dance pop
christina aguilera,you are what you are (beautiful),Positive,7115205.0,77.0,dance pop
akon,trouble nobody,Negative,3354054.0,80.0,dance pop
akon,bananza (belly dancer),Negative,3354054.0,80.0,dance pop
akon,gangsta,Negative,3354054.0,80.0,dance pop
akon,ghetto,Positive,3354054.0,80.0,dance pop
akon,show out,Positive,3354054.0,80.0,dance pop
akon,when the time's right,Positive,3354054.0,80.0,dance pop
akon,journey,Negative,3354054.0,80.0,dance pop
akon,locked up (remix),Positive,3354054.0,80.0,dance pop
akon,senegal,Positive,3354054.0,80.0,dance pop
akon,kill the dance (got something for ya),Positive,3354054.0,80.0,dance pop
akon,shake down,Positive,3354054.0,80.0,dance pop
akon,smack that,Negative,3354054.0,80.0,dance pop
akon,i wanna love you,Negative,3354054.0,80.0,dance pop
akon,the rain,Positive,3354054.0,80.0,dance pop
akon,never took the time,Negative,3354054.0,80.0,dance pop
akon,i can't wait,Positive,3354054.0,80.0,dance pop
akon,gangsta bop,Negative,3354054.0,80.0,dance pop
akon,tired of runnin',Negative,3354054.0,80.0,dance pop
akon,don't matter,Positive,3354054.0,80.0,dance pop
akon,"sorry, blame it on me",Negative,3354054.0,80.0,dance pop
akon,rush,Negative,3354054.0,80.0,dance pop
akon,don't matter (calypso remix),Positive,3354054.0,80.0,dance pop
akon,gringo,Positive,3354054.0,80.0,dance pop
akon,fair to you,Positive,3354054.0,80.0,dance pop
akon,we don't care,Negative,3354054.0,80.0,dance pop
akon,against the grain,Positive,3354054.0,80.0,dance pop
akon,be with you,Positive,3354054.0,80.0,dance pop
akon,sunny day,Positive,3354054.0,80.0,dance pop
akon,birthmark,Positive,3354054.0,80.0,dance pop
akon,over the edge,Positive,3354054.0,80.0,dance pop
akon,freedom,Positive,3354054.0,80.0,dance pop
akon,hurt somebody,Negative,3354054.0,80.0,dance pop
akon,keep up,Positive,3354054.0,80.0,dance pop
akon,honey i'm home,Negative,3354054.0,80.0,dance pop
akon,top chef,Positive,3354054.0,80.0,dance pop
akon,still a survivor,Positive,3354054.0,80.0,dance pop
akon,make it in the city,Negative,3354054.0,80.0,dance pop
akon,long gone,Positive,3354054.0,80.0,dance pop
akon,searching for love,Positive,3354054.0,80.0,dance pop
akon,time or money,Negative,3354054.0,80.0,dance pop
akon,conspiracy,Negative,3354054.0,80.0,dance pop
akon,konkrete jungle (intro),Negative,3354054.0,80.0,dance pop
akon,used to know remix,Positive,3354054.0,80.0,dance pop
akon,cashin out (re-remix),Positive,3354054.0,80.0,dance pop
akon,put it on me,Positive,3354054.0,80.0,dance pop
akon,boom boom,Positive,3354054.0,80.0,dance pop
akon,innocente,Positive,3354054.0,80.0,dance pop
akon,sã³lo tãº,Negative,3354054.0,80.0,dance pop
akon,low key,Positive,3354054.0,80.0,dance pop
akon,take your place,Negative,3354054.0,80.0,dance pop
akon,kryptonite,Positive,3354054.0,80.0,dance pop
akon,pretty girls,Positive,3354054.0,80.0,dance pop
akon,america's most wanted,Positive,3354054.0,80.0,dance pop
akon,benjamin,Positive,3354054.0,80.0,dance pop
akon,burn that bridge,Positive,3354054.0,80.0,dance pop
akon,can u believe,Positive,3354054.0,80.0,dance pop
akon,can't say no,Negative,3354054.0,80.0,dance pop
"maffio, farruko & akon",celebration,Positive,0.0,0.0,Other
akon,chasing you,Negative,3354054.0,80.0,dance pop
akon,drop down low,Negative,3354054.0,80.0,dance pop
akon & wizkid,escape,Positive,0.0,0.0,Other
akon,get money,Negative,3354054.0,80.0,dance pop
akon,ghetto (international remix),Negative,3354054.0,80.0,dance pop
akon,her shoes,Positive,3354054.0,80.0,dance pop
akon,hold my hand,Negative,3354054.0,80.0,dance pop
akon,hypnotized,Positive,3354054.0,80.0,dance pop
akon,killin it,Negative,3354054.0,80.0,dance pop
akon,locked up (booba remix),Positive,3354054.0,80.0,dance pop
akon,message in a bottle,Neutral,3354054.0,80.0,dance pop
akon,no more you,Negative,3354054.0,80.0,dance pop
akon,nosy neighbor,Positive,3354054.0,80.0,dance pop
akon,party animal,Positive,3354054.0,80.0,dance pop
akon,rely on,Positive,3354054.0,80.0,dance pop
akon,saviour tonite,Positive,3354054.0,80.0,dance pop
akon,smack that (remix),Positive,3354054.0,80.0,dance pop
akon,so blue,Positive,3354054.0,80.0,dance pop
akon,so fly,Positive,3354054.0,80.0,dance pop
akon,stick around,Positive,3354054.0,80.0,dance pop
akon,wake up call (one more time),Positive,3354054.0,80.0,dance pop
akon,wanna rock,Negative,3354054.0,80.0,dance pop
akon,want some,Negative,3354054.0,80.0,dance pop
james bay,move together,Negative,3713415.0,72.0,neo mellow
james bay,when we were on fire,Negative,3713415.0,72.0,neo mellow
james bay,stealing cars,Positive,3713415.0,72.0,neo mellow
james bay,let it go,Negative,3713415.0,72.0,neo mellow
james bay,if you ever want to be in love,Positive,3713415.0,72.0,neo mellow
james bay,hold back the river,Negative,3713415.0,72.0,neo mellow
james bay,wait in line,Positive,3713415.0,72.0,neo mellow
james bay,craving,Positive,3713415.0,72.0,neo mellow
james bay,need the sun to break,Negative,3713415.0,72.0,neo mellow
james bay,wasted on each other,Negative,3713415.0,72.0,neo mellow
james bay,wanderlust,Positive,3713415.0,72.0,neo mellow
james bay,sugar drunk high,Negative,3713415.0,72.0,neo mellow
james bay,fade out,Positive,3713415.0,72.0,neo mellow
james bay,confirmation,Negative,3713415.0,72.0,neo mellow
james bay,bad,Negative,3713415.0,72.0,neo mellow
red hot chili peppers,buckle down,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,get up and jump,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,why don't you love me,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,green heaven,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,what it is (nina's song),Positive,18337096.0,82.0,alternative rock
red hot chili peppers,if you want me to stay,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,nevermind,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,blackeyed blonde,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,catholic school girls rule,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,yertle the turtle,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,millionaires against hunger,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,backwoods,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,subterranean homesick blues,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,walkin' on down the road,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,knock me down,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,fire,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,punk rock classic,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,johnny kick a hole in the sky,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,crosstown traffic,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,the power of equality,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,if you have to ask,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,funky monks,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,i could have lied,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,under the bridge,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,naked in the rain,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,apache rose peacock,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,aeroplane,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,walkabout,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,falling into grace,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,parallel universe,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,scar tissue,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,otherside,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,californication,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,porcelain,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,emit remmus,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,this velvet glove,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,how strong,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,quixoticelixer,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,by the way,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,dosed,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,the zephyr song,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,throw away your television,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,cabron,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,on mercury,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,time,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,runaway,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,bicycle song,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,dani california,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,snow (hey oh),Positive,18337096.0,82.0,alternative rock
red hot chili peppers,especially in michigan,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,readymade,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,if,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,storm in a teacup,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,we believe,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,monarchy of roses,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,ethiopia,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,annie wants a baby,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,did i let you know,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,even you brutus?,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,strange man,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,long progression,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,hometown gypsy,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,pink as floyd,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,catch my death,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,this is the kitt,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,brave from afar,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,the getaway,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,dark necessities,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,encore,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,blues for meister,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,fortune faded,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,funny face,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,havana affair,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,i've been down,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,joe,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,lately,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,leverage of space,Negative,18337096.0,82.0,alternative rock
red hot chili peppers,love rollercoaster,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,someone,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,teenager in love,Positive,18337096.0,82.0,alternative rock
red hot chili peppers,what is soul,Neutral,18337096.0,82.0,alternative rock
meghan trainor,i won't let you down,Positive,11651673.0,74.0,dance pop
meghan trainor,another opinion,Negative,11651673.0,74.0,dance pop
katy hudson,faith won't fail,Negative,0.0,0.0,Other
katy perry,pearl,Positive,22399985.0,83.0,dance pop
katy perry,part of me,Positive,22399985.0,83.0,dance pop
katy perry,roulette,Negative,22399985.0,83.0,dance pop
katy perry,power,Positive,22399985.0,83.0,dance pop
katy perry,brick by brick,Positive,22399985.0,83.0,dance pop
katy perry,damn,Positive,22399985.0,83.0,dance pop
katy perry,dark horse (elephante remix),Positive,22399985.0,83.0,dance pop
katy perry,dark horse (remix),Positive,22399985.0,83.0,dance pop
katy perry,never worn white,Positive,22399985.0,83.0,dance pop
katy perry,nothing like the first time,Positive,22399985.0,83.0,dance pop
katy perry,the better half of me,Positive,22399985.0,83.0,dance pop
miley cyrus,before the storm,Negative,18938341.0,81.0,dance pop
miley cyrus,take me along,Positive,18938341.0,81.0,dance pop
miley cyrus,can't be tamed (rockangeles remix),Negative,18938341.0,81.0,dance pop
miley cyrus,"love, money, party",Positive,18938341.0,81.0,dance pop
miley cyrus,drive,Positive,18938341.0,81.0,dance pop
miley cyrus,maybe you're right,Positive,18938341.0,81.0,dance pop
miley cyrus,dooo it!,Positive,18938341.0,81.0,dance pop
miley cyrus,i get so scared,Negative,18938341.0,81.0,dance pop
miley cyrus,twinkle song,Negative,18938341.0,81.0,dance pop
miley cyrus,miss you so much,Positive,18938341.0,81.0,dance pop
miley cyrus,thinkin',Positive,18938341.0,81.0,dance pop
miley cyrus,bad mood,Negative,18938341.0,81.0,dance pop
miley cyrus,mother's daughter,Negative,18938341.0,81.0,dance pop
miley cyrus,party up the street,Positive,18938341.0,81.0,dance pop
miley cyrus,jolene,Positive,18938341.0,81.0,dance pop
miley cyrus,summertime sadness,Positive,18938341.0,81.0,dance pop
miley cyrus,true trans soul rebel,Positive,18938341.0,81.0,dance pop
cher,don't think twice,Positive,2659999.0,68.0,dance pop
cher,the bells of rhymney,Negative,2659999.0,68.0,dance pop
cher,sunny,Positive,2659999.0,68.0,dance pop
cher,until it's time for you to go,Positive,2659999.0,68.0,dance pop
cher,i will wait for you,Positive,2659999.0,68.0,dance pop
cher,house is not a home,Positive,2659999.0,68.0,dance pop
cher,(sittin' on) the dock of the bay,Negative,2659999.0,68.0,dance pop
cher,tonight i'll be staying here with you,Positive,2659999.0,68.0,dance pop
cher,please don't tell me,Positive,2659999.0,68.0,dance pop
cher,"momma, look sharp",Negative,2659999.0,68.0,dance pop
cher,don't try to close a rose,Positive,2659999.0,68.0,dance pop
cher,am i blue?,Negative,2659999.0,68.0,dance pop
cher,the man i love,Positive,2659999.0,68.0,dance pop
cher,the man that got away,Positive,2659999.0,68.0,dance pop
cher,dark lady,Positive,2659999.0,68.0,dance pop
cher,bell bottom blues,Positive,2659999.0,68.0,dance pop
cher,love hurts,Positive,2659999.0,68.0,dance pop
cher,long distance love affair,Positive,2659999.0,68.0,dance pop
cher,i'd rather believe in you,Positive,2659999.0,68.0,dance pop
cher,do what you gotta do,Positive,2659999.0,68.0,dance pop
cher,i love makin' love to you,Positive,2659999.0,68.0,dance pop
cher,you know it,Positive,2659999.0,68.0,dance pop
cher,fast company,Positive,2659999.0,68.0,dance pop
cher,back on the street again,Positive,2659999.0,68.0,dance pop
cher,walk with me,Negative,2659999.0,68.0,dance pop
cher,the book of love,Positive,2659999.0,68.0,dance pop
cher,main man,Positive,2659999.0,68.0,dance pop
cher,when love calls your name,Positive,2659999.0,68.0,dance pop
cher,walking in memphis,Positive,2659999.0,68.0,dance pop
cher,the same mistake,Positive,2659999.0,68.0,dance pop
cher,the gunman,Positive,2659999.0,68.0,dance pop
cher,the sun ain't gonna shine anymore,Positive,2659999.0,68.0,dance pop
cher,"it's a man's, man's, man's world",Positive,2659999.0,68.0,dance pop
cher,runnin',Negative,2659999.0,68.0,dance pop
cher,a different kind of love song,Positive,2659999.0,68.0,dance pop
cher,love is a lonely place without you,Positive,2659999.0,68.0,dance pop
cher,favourite scars,Positive,2659999.0,68.0,dance pop
cher,will you wait for me,Positive,2659999.0,68.0,dance pop
cher,mamma mia,Positive,2659999.0,68.0,dance pop
cher,chiquitita,Positive,2659999.0,68.0,dance pop
cher,the greatest thing,Positive,2659999.0,68.0,dance pop
christina aguilera,genie in a bottle,Positive,7115205.0,77.0,dance pop
christina aguilera,just be free (remix),Positive,7115205.0,77.0,dance pop
christina aguilera,infatuation (interlude),Neutral,7115205.0,77.0,dance pop
christina aguilera,soar,Positive,7115205.0,77.0,dance pop
christina aguilera,still dirrty,Positive,7115205.0,77.0,dance pop
christina aguilera,not myself tonight,Positive,7115205.0,77.0,dance pop
christina aguilera,sex for breakfast,Positive,7115205.0,77.0,dance pop
christina aguilera,i am,Positive,7115205.0,77.0,dance pop
christina aguilera,i hate boys,Negative,7115205.0,77.0,dance pop
christina aguilera,sing for me,Positive,7115205.0,77.0,dance pop
christina aguilera,just a fool,Negative,7115205.0,77.0,dance pop
christina aguilera,dreamers,Positive,7115205.0,77.0,dance pop
christina aguilera,unless it's with you,Positive,7115205.0,77.0,dance pop
christina aguilera,america,Positive,7115205.0,77.0,dance pop
